tanggal,sumber (url),judul berita,konten,politik,hukum,nasional,jumlah label
2024-10-27,https://news.detik.com/berita/d-7608405/emak-emak-se-karesidenan-kedu-diminta-melek-politik-dukung-luthfi-yasin,Emak-emak Se-Karesidenan Kedu Diminta Melek Politik Dukung Luthfi-Yasin,"Emak-emak se-Karesidenan Kedu (Magelang, Temanggung, Wonosobo, Kebumen, Purworejo) diminta melek terhadap kontestasi politik di Jawa Tengah",1,0,0,2
2025-03-03,https://news.detik.com/berita/d-7803954/emil-dardak-jatim-penyumbang-terbesar-lumbung-pangan-nasional-2024,Emil Dardak: Jatim Penyumbang Terbesar Lumbung Pangan Nasional 2024,Wagub Jatim Emil Elestianto Dardak menyampaikan komitmen Pemprov Jatim sebagai lumbung pangan nasional,0,0,1,1
2025-06-07,https://news.detik.com/berita/d-7953022/apa-hukum-puasa-di-hari-tasyrik-idul-adha-simak-informasinya,Apa Hukum Puasa di Hari Tasyrik Idul Adha? Simak Informasinya!,"Hari Tasyrik adalah tiga hari setelah Idul Adha (nahar), yaitu tanggal 11, 12, dan 13 Dzulhijjah",0,0,0,0
2024-10-31,https://news.detik.com/berita/d-7615308/mendagri-tito-sambut-wacana-revisi-paket-uu-politik-via-omnibus-law,Mendagri Tito Sambut Wacana Revisi Paket UU Politik Via Omnibus Law,Menteri Dalam Negeri (Mendagri) Tito Karnavian merespons wacana revisi sejumlah undang-undang (UU) politik dengan metode omnibus law,1,0,0,2
2024-12-29,https://news.detik.com/berita/d-7708214/ini-pesan-presiden-prabowo-di-hari-perayaan-natal-nasional,Ini Pesan Presiden Prabowo di Hari Perayaan Natal Nasional,"Presiden Prabowo Subianto memberikan sejumlah pesan pada Hari Perayaan Natal Nasional di GBK, Jakarta, Sabtu (28/12)",1,0,1,3
2025-07-16,https://news.detik.com/berita/d-8015004/habiburokhman-puji-kapolri-selain-tegakkan-hukum-polri-layani-masyarakat,"Habiburokhman Puji Kapolri: Selain Tegakkan Hukum, Polri Layani Masyarakat",Ketua Komisi III DPR Habiburokhman memuji Polri di bawah kepemimpinan Kapolri Jenderal Listyo Sigit Prabowo,1,0,0,2
2024-07-30,https://news.detik.com/berita/d-7464258/hakim-mk-puji-mahasiswa-ui-gugat-uu-pilkada-tanpa-kuasa-hukum-beri-nilai-a,"Hakim MK Puji Mahasiswa UI Gugat UU Pilkada Tanpa Kuasa Hukum, Beri Nilai A-",Hakim Mahkamah Konstitusi (MK) Arsul Sani memuji gugatan yang diajukan dua mahasiswa Universitas Indonesia (UI) terhadap larangan kampanye pilkada di kampus,1,1,1,7
2025-05-27,https://news.detik.com/kolom/d-7934817/psi-jokowi-dan-politik-piggyback,"PSI, Jokowi dan Politik Piggyback","""PSI tidak punya wajah sendiri, sosok Jokowi selalu dilekatkan",0,0,0,0
2025-06-24,https://news.detik.com/berita/d-7980513/kepala-daerah-diminta-jaga-stabilitas-politik-ambil-kebijakan-perspektif-ham,Kepala Daerah Diminta Jaga Stabilitas Politik-Ambil Kebijakan Perspektif HAM,"Retret kepala daerah gelombang II di IPDN, Sumedang, Jawa Barat, memasuki hari kedua",0,0,0,0
2024-11-09,https://news.detik.com/berita/d-7630710/wamendagri-dorong-pemda-jaga-stabilitas-politik-keamanan-selama-pilkada,Wamendagri Dorong Pemda Jaga Stabilitas Politik & Keamanan Selama Pilkada,Wakil Menteri Dalam Negeri (Wamendagri) Bima Arya Sugiarto mendorong seluruh pemerintah daerah (Pemda) untuk menjaga stabilitas politik dan keamanan,1,0,1,3
2025-07-27,https://news.detik.com/berita/d-8031691/hari-anak-nasional-cerebrofort-gelar-pekan-seni-anak-indonesia-pintar,"Hari Anak Nasional, Cerebrofort Gelar Pekan Seni Anak Indonesia Pintar","PT Kalbe Farma Tbk melalui melalui anak usaha PT Saka Farma Laboratories (Kalbe Consumer Health) dan brand Cerebrofort, menggelar Pekan Seni Anak Pintar Indonesia",0,0,1,1
2025-03-15,https://news.detik.com/berita/d-7824755/bahlil-di-ponpes-tasikmalaya-ini-bukan-tahun-politik-tapi-tahun-minta-doa,"Bahlil di Ponpes Tasikmalaya: Ini Bukan Tahun Politik, Tapi Tahun Minta Doa","Ketua Umum Partai Golkar Bahlil Lahadalia bersama jajaran pengurus DPP Partai Golkar melakukan safari Ramadan ke Pondok Pesantren Miftahul Huda Manonjaya, Tasikmalaya, Jawa Barat",1,0,0,2
2025-06-13,https://news.detik.com/berita/d-7962361/ri-kutuk-serangan-israel-ke-iran-pelanggaran-hukum-internasional,RI Kutuk Serangan Israel ke Iran: Pelanggaran Hukum Internasional!,"Pemerintah Indonesia mengutuk serangan militer Israel ke Kota Teheran, Iran, hari ini",0,0,1,1
2025-07-30,https://news.detik.com/berita/d-8036609/sby-negara-kuat-bisa-jatuh-karena-pemimpin-letakkan-diri-di-atas-hukum,SBY: Negara Kuat Bisa Jatuh karena Pemimpin Letakkan Diri di Atas Hukum,Presiden ke-6 RI Susilo Bambang Yudhoyono (SBY) menjelaskan sejumlah faktor suatu negara kuat bisa jatuh,1,0,1,3
2024-11-18,https://news.detik.com/pilkada/d-7644325/cipayung-plus-jakarta-serukan-pilkada-damai-dan-bebas-politik-uang,Cipayung Plus Jakarta Serukan Pilkada Damai dan Bebas Politik Uang,Organisasi Kemasyarakatan dan Pemuda (OKP) Cipayung Plus Jakarta menyerukan Pilkada Jakarta Damai 2024,0,0,0,0
2025-07-26,https://news.detik.com/berita/d-8030295/alasan-hakim-naikkan-hukuman-zarof-ricar-jadi-18-tahun-bui,Alasan Hakim Naikkan Hukuman Zarof Ricar Jadi 18 Tahun Bui,"Pengadilan Tinggi Jakarta memperberat vonis eks pejabat Mahkamah Agung (MA) yang juga dikenal makelar kasus, Zarof Ricar, dari 16 tahun menjadi 18 tahun penjara",0,1,0,4
2025-05-29,https://news.detik.com/berita/d-7934547/hari-lansia-nasional-2025-tema-logo-dan-rangkaian-kegiatannya,"Hari Lansia Nasional 2025: Tema, Logo, dan Rangkaian Kegiatannya",Hari Lanjut Usia Nasional (HLUN) ke-29 akan diperingati pada 29 Mei 2025,0,0,1,1
2024-12-28,https://news.detik.com/berita/d-7707602/jemaat-harap-kehadiran-prabowo-di-perayaan-natal-nasional-pererat-toleransi,Jemaat Harap Kehadiran Prabowo di Perayaan Natal Nasional Pererat Toleransi,"Perayaan Natal Nasional 2024 digelar di Indonesia Arena, GBK, Jakarta, hari ini",0,0,1,1
2024-07-19,https://news.detik.com/pemilu/d-7447080/annisa-pohan-bicara-kehadiran-perempuan-di-politik-demi-kurangi-diskriminasi,Annisa Pohan Bicara Kehadiran Perempuan di Politik demi Kurangi Diskriminasi,"Ketua Umum Srikandi Demokrat Annisa Pohan Yudhoyono mengisi Seminar Perempuan dan Politik yang diadakan Perempuan Demokrat Republik Indonesia (PDRI) di gedung MPR/DPR/DPD RI, Senayan, Jakarta",1,0,1,3
2025-05-22,https://news.detik.com/foto-news/d-7927537/tampang-eks-dirjen-kominfo-cs-ditahan-jaksa-di-kasus-korupsi-pdns,Tampang Eks Dirjen Kominfo Cs Ditahan Jaksa di Kasus Korupsi PDNS,Jakarta - Kejari Jakarta Pusat menetapkan lima tersangka termasuk mantan Dirjen di Kominfo terkait kasus dugaan korupsi proyek Pusat Data Nasional Sementara (PDNS),0,1,1,5
2025-04-18,https://news.detik.com/berita/d-7875334/waka-mpr-bicara-pentingnya-dukungan-tingkatkan-peran-perempuan-di-politik,Waka MPR Bicara Pentingnya Dukungan Tingkatkan Peran Perempuan di Politik,"Wakil Ketua MPR RI, Lestari Moerdijat menegaskan pentingnya dukungan berkelanjutan untuk meningkatkan peran perempuan di dunia politik",1,0,0,2
2025-07-13,https://news.detik.com/berita/d-8009277/ketum-sebut-ormas-gerakan-rakyat-belum-mendesak-dijadikan-parpol,Ketum Sebut Ormas Gerakan Rakyat Belum Mendesak Dijadikan Parpol,Organisasi masyarakat (ormas) Gerakan Rakyat menggelar rapat pimpinan nasional (rapimnas) hari ini,0,0,1,1
2025-04-08,https://news.detik.com/berita/d-7858459/dorongan-dpr-agar-bentrokan-pilkada-di-puncak-jaya-diproses-hukum,Dorongan DPR Agar Bentrokan Pilkada di Puncak Jaya Diproses Hukum,"Bentrokan dua kelompok pendukung calon bupati dan wakil bupati terjadi di Puncak Jaya, Papua jadi sorotan",0,0,0,0
2025-04-15,https://news.detik.com/berita/d-7870146/menkum-ruu-perampasan-aset-menyangkut-politik-perlu-komunikasi-ke-parpol,"Menkum: RUU Perampasan Aset Menyangkut Politik, Perlu Komunikasi ke Parpol","Menteri Hukum (Menkum) RI, Supratman Andi Agtas, menyebut pemerintah terus berupaya agar Rancangan Undang-Undang Perampasan Aset jadi fokus pembahasan di DPR",1,0,1,3
2025-05-27,https://news.detik.com/berita/d-7934871/ace-hasan-soal-dana-parpol-dari-apbn-partai-perlu-perhatian-negara,Ace Hasan soal Dana Parpol dari APBN: Partai Perlu Perhatian Negara,Wakil Ketua KPK Fitroh Rohcahyanto mengusulkan adanya dana tambahan dari pemerintah untuk partai politik melalui anggaran pendapatan belanja negara (APBN),1,0,1,3
2025-02-14,https://news.detik.com/kolom/d-7778770/revitalisasi-institusi-dan-raja-kecil-pada-hierarki-kepemimpinan-nasional,Revitalisasi Institusi dan Raja Kecil pada Hierarki Kepemimpinan Nasional,"Ketika ada 'raja kecil' yang melawan kebijaksanaan pemerintah menerapkan efisiensi anggaran, perlawanan itu menjadi indikator sangat jelas tentang adanya perilaku ambivalen aparatur negara terhadap hierarki kepemimpinan nasional",0,1,1,5
2024-08-10,https://news.detik.com/pemilu/d-7483423/ahy-ultah-ke-46-jubir-demokrat-ceritakan-perjuangan-ahy-di-dunia-politik,"AHY Ultah ke-46, Jubir Demokrat Ceritakan Perjuangan AHY di Dunia Politik",Ketum Partai Demokrat Agus Harimurti Yudhoyono (AHY) ulang tahun ke-46 hari ini,1,0,0,2
2025-06-05,https://news.detik.com/berita/d-7949362/kpk-hadirkan-ahli-hukum-pidana-di-sidang-hasto-kristiyanto-hari-ini,KPK Hadirkan Ahli Hukum Pidana di Sidang Hasto Kristiyanto Hari Ini,Sidang kasus dugaan suap pergantian antarwaktu (PAW) untuk anggota DPR Harun Masiku dan perintangan penyidikan dengan terdakwa Sekjen PDIP Hasto Kristiyanto kembali digelar,1,1,0,6
2024-10-17,https://news.detik.com/berita/d-7592217/keluarga-saya-sedang-diadili-bisakah-minta-bantuan-hukum-gratis,"Keluarga Saya Sedang Diadili, Bisakah Minta Bantuan Hukum Gratis?",Proses di pengadilan bagi masyarakat awam kerap memusingkan,0,1,0,4
2025-02-24,https://news.detik.com/berita/d-7792843/rosan-libatkan-pihak-independen-internasional-nasional-seleksi-tim-danantara,Rosan Libatkan Pihak Independen Internasional-Nasional Seleksi Tim Danantara,Menteri Investasi Rosan Roeslani ditunjuk Presiden Prabowo Subianto menjadi Kepala BPI Danantara,1,0,0,2
2025-07-25,https://news.detik.com/berita/d-8028155/kementerian-imipas-akan-perkuat-transformasi-digital-dan-reformasi-hukum,Kementerian Imipas Akan Perkuat Transformasi Digital dan Reformasi Hukum,Kementerian Imigrasi dan Pemasyarakatan (Kementiran Imipas) terus memperkuat transformasi digital dan reformasi hukum terhadap layanan publik,1,1,0,6
2025-07-20,https://news.detik.com/berita/d-8019820/direktur-ppi-pidato-politik-jokowi-tanda-sudah-resmi-log-in-psi,Direktur PPI: Pidato Politik Jokowi Tanda Sudah Resmi Log In PSI,Presiden ke-7 RI Joko Widodo (Jokowi) menegaskan akan bekerja keras untuk Partai Solidaritas Indonesia (PSI),1,0,1,3
2025-04-21,https://news.detik.com/berita/d-7877836/nyatakan-dukung-prabowo-capres-2029-pan-siap-bicara-pos-wapres,"Nyatakan Dukung Prabowo Capres 2029, PAN Siap Bicara Pos Wapres",Ketum Partai Amanat Nasional (PAN) Zulkifli Hasan (Zulhas) mengatakan partainya siap mendukung Prabowo Subianto maju sebagai capres pada Pilpres 2029,1,0,1,3
2025-07-25,https://news.detik.com/berita/d-8028727/2-pelaku-tawuran-maut-di-matraman-ditangkap-2-lainnya-masih-diburu,"2 Pelaku Tawuran Maut di Matraman Ditangkap, 2 Lainnya Masih Diburu","Polisi masih memburu dua orang terkait tawuran yang menewaskan Nur Hasan (24) di Pisangan Baru, Matraman, Jakarta Timur (Jaktim)",0,0,0,0
2024-09-10,https://news.detik.com/kolom/d-7532006/kelelahan-politik,Kelelahan Politik,Tahun 2024 bakal diingat sebagai salah satu tahun paling riuh dalam riwayat demokrasi kita,0,0,0,0
2025-05-10,https://news.detik.com/berita/d-7909167/pemda-didorong-beri-beasiswa-untuk-kuliah-di-ptn-berbadan-hukum,Pemda Didorong Beri Beasiswa untuk Kuliah di PTN Berbadan Hukum,Menteri Dalam Negeri (Mendagri) Muhammad Tito Karnavian mendorong pemerintah daerah (Pemda) untuk menyalurkan beasiswa bagi pelajar yang ingin melanjutkan pendidikan ke Perguruan Tinggi Negeri Berbadan Hukum (PTN-BH),1,0,1,3
2024-10-27,https://news.detik.com/berita/d-7609188/h-31-pencoblosan-kim-plus-panaskan-mesin-politik-menangkan-luthfi-yasin,"H-31 Pencoblosan, KIM Plus Panaskan Mesin Politik Menangkan Luthfi-Yasin",Ketua DPW PKB Jawa Tengah Yusuf Chudlori (Gus Yusuf) mengatakan Koalisi Indonesia Maju (KIM) Plus di Jawa Tengah sepakat memanaskan mesin partai sebulan jelang pencoblosan,1,0,1,3
2025-04-25,https://news.detik.com/kolom/d-7885098/golkar-dukung-gelar-pahlawan-nasional-untuk-presiden-soeharto,Golkar Dukung Gelar Pahlawan Nasional untuk Presiden Soeharto,Rencana pemerintah memberikan Gelar Pahlawan Nasional ke Presiden Soeharto mendapat beragam reaksi,1,0,1,3
2025-01-01,https://news.detik.com/berita/d-7712611/bos-ppi-apresiasi-kinerja-polri-jaga-situasi-aman-di-tahun-politik,Bos PPI Apresiasi Kinerja Polri Jaga Situasi Aman di Tahun Politik,"Direktur Eksekutif Parameter Politik Indonesia (PPI), Adi Prayitno, mengapresiasi kinerja Polri pada tahun 2024",1,0,1,3
2025-05-20,https://news.detik.com/berita/d-7922541/jokowi-saya-sedih-jika-proses-hukum-soal-ijazah-ke-tahap-berikutnya-kasihan,"Jokowi: Saya Sedih Jika Proses Hukum soal Ijazah ke Tahap Berikutnya, Kasihan",Presiden RI ke-7 Joko Widodo (Jokowi) dimintai keterangan oleh penyidik terkait kasus tudingan ijazah palsu yang tengah diselidiki oleh Bareksrim Polri,1,0,0,2
2024-09-19,https://news.detik.com/berita/d-7548181/paloh-harap-prabowo-prioritaskan-menteri-di-luar-nasdem-ini-etika-politik,Paloh Harap Prabowo Prioritaskan Menteri di Luar NasDem: Ini Etika Politik,Ketua Umum NasDem Surya Paloh berharap Prabowo Subianto-Gibran Rakabuming Raka memprioritaskan menteri untuk partai pendukung yang lain,1,0,0,2
2025-05-18,https://news.detik.com/berita/d-7919522/kadin-dukung-proses-hukum-pemerasan-proyek-rp-5-t-pelaku-akan-dinonaktifkan,"Kadin Dukung Proses Hukum Pemerasan Proyek Rp 5 T, Pelaku Akan Dinonaktifkan","Ketum Kamar Dagang dan Industri (Kadin) Indonesia Anindya Novyan Bakrie mendukung proses hukum kasus pemerasan modus minta jatah proyek Rp 5 triliun oleh Ketua Kadin Kota Cilegon, Muh Salim (54)",0,0,1,1
2025-07-30,https://news.detik.com/kolom/d-8032623/dialektika-hukum-dispensasi-umur-dan-implikasinya-ke-perkawinan-siri-anak,Dialektika Hukum Dispensasi Umur dan Implikasinya ke Perkawinan Siri Anak,Mahkamah Konstitusi mengakhiri bayang kelam anak perempuan Indonesia,0,1,1,5
2025-04-08,https://news.detik.com/berita/d-7858568/one-way-nasional-tol-trans-jawa-resmi-dihentikan-pagi-ini,One Way Nasional Tol Trans Jawa Resmi Dihentikan Pagi Ini,Korlantas Polri resmi memberhentikan rekayasa lalu lintas berupa one way nasional di Tol Trans Jawa yang mengarah ke Jakarta,0,0,1,1
2025-06-13,https://news.detik.com/berita/d-7962262/bamsoet-sebut-politik-uang-masih-jadi-masalah-besar-pemilu-di-ri,Bamsoet Sebut Politik Uang Masih Jadi Masalah Besar Pemilu di RI,Anggota Komisi III DPR RI Bambang Soesatyo mengungkapkan politik uang masih menjadi masalah besar dalam Pemilu di Indonesia,1,0,1,3
2025-07-29,https://news.detik.com/berita/d-8035644/riza-chalid-yang-masih-tak-ada-kabar-berita,Riza Chalid yang Masih Tak Ada Kabar Berita,Mohammad Riza Chalid tersangka kasus dugaan korupsi tata kelola minyak mentah dan produk kilang PT Pertamina mangkir dua panggilan Kejaksaan Agung (Kejagung),0,1,0,4
2025-02-05,https://news.detik.com/berita/d-7764089/menteri-ham-amnesti-diberikan-ke-tahanan-politik-papua-yang-beda-ideologi,Menteri HAM: Amnesti Diberikan ke Tahanan Politik Papua yang Beda Ideologi,Menteri HAM Natalius Pigai mengatakan rencana amnesti tahanan politik di Papua bukan untuk tahanan yang bersenjata,1,1,0,6
2024-12-29,https://news.detik.com/berita/d-7708200/pan-sindir-ada-pihak-nilai-pertemuan-ketum-parpol-prabowo-tak-baik,PAN Sindir Ada Pihak Nilai Pertemuan Ketum Parpol-Prabowo Tak Baik,Wakil Ketua Umum (Waketum) PAN Saleh Partaonan Daulay menanggapi terkait pertemuan Presiden Prabowo Subianto dengan para ketua umum partai politik (parpol) Koalisi Indonesia Maju (KIM) Plus,1,0,1,3
2025-07-22,https://news.detik.com/dw/d-8023555/dukungan-ke-partai-sayap-kanan-meningkat-babak-baru-politik-jepang,"Dukungan ke Partai Sayap Kanan Meningkat, Babak Baru Politik Jepang?",Koalisi pemerintahan Jepang yang dipimpin oleh Perdana Menteri (PM) Shigeru Ishiba kehilangan kursi mayoritas di parlemen dalam pemilu pada Minggu (20/07) setelah partai-partai populis sayap kanan meraih banyak suara,1,0,1,3
2024-09-24,https://news.detik.com/pilkada/d-7556548/khofifah-emil-ajak-masyarakat-terapkan-politik-santun,Khofifah-Emil Ajak Masyarakat  Terapkan Politik Santun,"Pasangan Calon Gubernur dan Wakil Gubernur Jawa Timur nomor urut 2, Khofifah Indar Parawansa-Emil Elestianto Dardak mengajak seluruh masyarakat baik pendukung, relawan, simpatisan menerapkan politik santun",1,0,0,2
2025-04-14,https://news.detik.com/berita/d-7868715/mentrans-tekankan-kemandirian-ekonomi-nasional-di-tengah-isu-geopolitik,Mentrans Tekankan Kemandirian Ekonomi Nasional di Tengah Isu Geopolitik,Menteri Transmigrasi Iftitah Sulaiman menekankan pentingnya kemandirian ekonomi nasional di tengah situasi geopolitik yang serba tidak pasti,1,1,1,7
2025-04-17,https://news.detik.com/berita/d-7874087/bamsoet-dukung-jimly-award-dan-bicara-pentingnya-perbaikan-partai-politik,Bamsoet Dukung Jimly Award dan Bicara Pentingnya Perbaikan Partai Politik,"Wakil Ketua Umum Partai Golkar sekaligus anggota DPR RI, Bambang Soesatyo (Bamsoet) menyatakan dukungannya terhadap peluncuran Jimly Award yang digagas oleh Jimly School of Law and Government",1,0,0,2
2025-07-30,https://news.detik.com/berita/d-8036579/penting-ini-mitigasi-tsunami-sebelum-saat-dan-sesudah-bencana,"Penting! Ini Mitigasi Tsunami Sebelum, Saat, dan Sesudah Bencana",Mitigasi adalah upaya untuk mengurangi risiko bencana alam,0,0,0,0
2024-10-10,https://news.detik.com/berita/d-7581013/apakah-bikin-perjanjian-dalam-bahasa-asing-jadi-batal-demi-hukum,Apakah Bikin Perjanjian dalam Bahasa Asing Jadi Batal demi Hukum?,Era globalisasi memudahkan orang berkomunikasi dengan bermacam bahasa,0,0,0,0
2025-07-17,https://news.detik.com/berita/d-8016334/tolak-ubah-rp-1-000-jadi-rp-1-mk-harus-dilakukan-pembentuk-uu,"Tolak Ubah Rp 1.000 Jadi Rp 1, MK: Harus Dilakukan Pembentuk UU",Mahkamah Konstitusi (MK) menolak gugatan yang meminta redenominasi atau penyederhanaan rupiah dari Rp 1,0,1,0,4
2024-11-03,https://news.detik.com/berita/d-7619649/ahmad-luthfi-ajak-warga-kampanyekan-politik-gembira-tak-usah-bertengkar,Ahmad Luthfi Ajak Warga Kampanyekan Politik Gembira: Tak Usah Bertengkar,"Calon Gubernur Jawa Tengah (Jateng) nomor urut 2, Ahmad Luthfi menyambangi Desa Trangsen, Kecamatan Gatak, Kabupaten Sukoharjo untuk melepas jalan sehat pagi ini",0,0,0,0
2024-09-09,https://news.detik.com/berita/d-7532277/ahy-checks-and-balances-tetap-diperlukan-untuk-stabilitas-politik,AHY: Checks and Balances Tetap Diperlukan untuk Stabilitas Politik,"Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) menyerahkan sepenuhnya kepada presiden terpilih Prabowo Subianto terkait susunan pemerintahan, termasuk potensi mengajak rival politik",1,0,1,3
2024-11-23,https://news.detik.com/pilkada/d-7652777/hasil-survei-charta-politik-dedie-jenal-menang-di-semua-kecamatan,Hasil Survei Charta Politik: Dedie-Jenal Menang di Semua Kecamatan,Pemilihan Kepala Daerah (Pilkada) Kota Bogor akan berlangsung pekan depan,0,0,0,0
2024-10-08,https://news.detik.com/berita/d-7577616/hakim-di-dpr-kami-berjibaku-dengan-hukum-tapi-digaji-tanpa-dasar-hukum,"Hakim di DPR: Kami Berjibaku dengan Hukum, tapi Digaji Tanpa Dasar Hukum","Hakim Pengadilan Agama Tanjung Pandan, Jusran Ipandi, mengatakan hakim saat ini digaji tanpa dasar hukum",0,1,0,4
2024-12-19,https://news.detik.com/berita/d-7694888/ketua-ampi-usul-ada-uu-lobi-golkar-berat-kita-penuh-kepura-puraan,"Ketua AMPI Usul Ada UU Lobi, Golkar: Berat, Kita Penuh Kepura-puraan",Ketua Umum DPP AMPI Jerry Sambuaga mengusulkan adanya UU yang mengatur tentang lobi dalam pemilu,1,0,0,2
2025-07-25,https://news.detik.com/berita/d-8029221/hal-memberatkan-vonis-3-5-tahun-penjara-sekjen-pdip-hasto-kristiyanto,"Hal Memberatkan Vonis 3,5 Tahun Penjara Sekjen PDIP Hasto Kristiyanto","Sekjen PDIP Hasto Kristiyanto divonis 3,5 tahun penjara dalam kasus suap pergantian antarwaktu (PAW) anggota DPR untuk Harun Masiku",1,1,0,6
2024-11-09,https://news.detik.com/pilkada/d-7630018/cabup-pandeglang-nomor-2-diduga-lakukan-politik-uang-bawaslu-telusuri,"Cabup Pandeglang Nomor 2 Diduga Lakukan Politik Uang, Bawaslu Telusuri","Calon Bupati Pandeglang nomor urut 2, Raden Dewi Setiani, diduga melakukan tindakan money politics atau politik uang",1,0,0,2
